Product_ID,Product_Name,Product_Description,Ingredients,Claims,Packaging_Type,Packaging_Recyclable,Contains_Chemicals,Organic_Claim,Vegan_Claim,Cruelty_Free,Biodegradable,Carbon_Footprint_Level,Country_of_Origin,Price_INR,Shelf_Life_Months,Consumer_Rating,Eco_Label_Class
F008,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Metal,No,No,Yes,No,Yes,No,High,India,427,57,4.3,Not Eco
F113,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Glass,,No,Yes,No,No,Yes,High,India,499,28,3.7,Eco
F099,,Soft white bread,"Refined flour, yeast new",Fresh baked offer,Glass,Yes,Yes,No,No,Yes,No,High,India,35,,5,Eco
F180,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Plastic,No,Yes,No,Yes,Yes,No,Medium,India,147,10,4.3,Eco
F047,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,Yes,No,No,Yes,Yes,Medium,India,103,7,,Not Eco
F127,Cold Drink pack,Carbonated soft drink,"Sugar, water",Refreshing,Glass,Yes,Yes,Yes,Yes,Yes,Yes,High,India,58,,4.8,Eco
F056,Organic Brown Rice,Whole grain organic rice,Brown rice new,Organic certified,Glass,Yes,No,No,Yes,No,Yes,Medium,India,517,9,4.4,Not Eco
F014,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Paper,No,No,No,No,No,Yes,Low,India,595,9,4.6,Eco
F028,,Soft white bread,"Refined flour, yeast",Fresh baked pack,Metal,Yes,Yes,No,Yes,No,No,Low,India,334,54,4.5,Not Eco
F078,Instant Noodles new,Quick cook noodles,"Refined flour, preservatives",Fast cooking,,Yes,No,Yes,Yes,Yes,No,Low,India,40,19,4.1,Not Eco
F130,organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Paper,No,Yes,Yes,No,Yes,No,Medium,India,364,13,3.6,Not Eco
F109,,Whole grain organic rice,brown rice new,Organic certified,Glass,No,No,Yes,No,Yes,No,Low,India,199,24,3.7,Eco
F154,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,No,No,Yes,No,Yes,Low,India,275,14,,Eco
F014,,Natural green tea,green tea leaves,Antioxidant rich,Paper,No,No,No,No,No,Yes,Low,India,595,9,4.6,Not Eco
F187,Organic Honey,Pure natural honey,Honey,No additives,Glass,Yes,No,Yes,Yes,No,No,Low,India,304,7,4.5,Eco
F056,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified new,Glass,Yes,No,No,Yes,No,Yes,Medium,India,517,9,4.4,Not Eco
F115,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Metal,No,Yes,No,No,Yes,Yes,Medium,India,270,60,3.6,Eco
F007,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,,Yes,No,No,No,No,High,India,364,11,3.6,Not Eco
F003,Cold Drink,Carbonated soft drink,,Refreshing,Paper,,Yes,No,Yes,No,No,Medium,India,395,26,4.1,Not Eco
F111,Organic Honey pack,Pure natural honey,Honey,No additives,Glass,No,Yes,No,Yes,Yes,Yes,High,India,317,2,4.2,Not Eco
F151,Instant Noodles,Quick cook noodles,"Refined flour, preservatives new",Fast cooking,Paper,No,Yes,No,Yes,No,No,Medium,India,343,5,4.2,Not Eco
F107,Cooking Oil,Refined sunflower oil,,Light and healthy new,Plastic,Yes,Yes,No,No,No,Yes,High,India,470,19,5,Not Eco
F018,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Metal,Yes,No,Yes,No,No,No,Medium,India,124,31,4.8,Not Eco
F038,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy offer,Glass,Yes,Yes,No,No,No,No,High,India,141,39,4.6,Eco
F115,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Metal,No,Yes,No,No,Yes,Yes,Medium,India,270,60,3.6,Eco
F015,Organic Honey,Pure natural honey,Honey,No additives,Glass,Yes,Yes,No,No,No,No,Medium,India,314,17,4.9,Not Eco
F192,Organic Spice Mix,traditional spice blend,Natural spices,No preservatives,Paper,Yes,No,Yes,Yes,No,No,Low,India,115,20,4.3,Eco
F119,packaged Bread,soft white bread,"Refined flour, yeast offer",Fresh baked,Paper,No,No,Yes,No,No,Yes,High,India,510,19,4,Eco
F028,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,Yes,No,Yes,No,No,Low,India,334,54,4.5,Not Eco
F039,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Metal,No,No,No,No,No,Yes,Medium,India,161,36,4.2,Eco
F185,Chocolate Bar,milk chocolate new,"Sugar, cocoa",Rich taste,Glass,No,No,No,No,No,Yes,Medium,India,326,50,4.4,Eco
F017,Cold Drink new,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,Yes,Yes,Yes,No,Yes,Medium,India,430,6,3.7,Eco
F086,,Traditional spice blend,Natural spices batch,No preservatives,Metal,Yes,No,No,Yes,No,No,Low,India,72,14,4.3,Eco
F126,Organic Brown Rice,Whole grain organic rice,,Organic certified,Plastic,Yes,Yes,No,No,No,Yes,High,India,406,1,4.8,Eco
F044,Organic Pulses,,Lentils,Organic farming,Paper,Yes,No,Yes,No,No,No,High,India,63,47,3.7,Not Eco
F025,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,No,No,No,Yes,No,No,Medium,India,294,54,4.2,Eco
F145,Organic Honey,Pure natural honey,honey,No additives new,Metal,Yes,No,No,Yes,No,Yes,Medium,India,381,8,4.1,Not Eco
F013,Organic Spice Mix,Traditional spice blend,Natural spices pack,No preservatives pack,Paper,No,No,No,Yes,Yes,No,Medium,India,424,1,4.5,Not Eco
F025,Cold Drink,Carbonated soft drink offer,"Sugar, water",Refreshing,Metal,No,No,No,Yes,No,No,Medium,India,294,54,4.2,Eco
F068,Cold Drink,,"Sugar, water",Refreshing,Metal,No,No,No,Yes,No,Yes,High,India,550,4,4.3,Eco
F138,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,,Yes,No,Yes,No,No,No,Low,India,98,9,4.7,Not Eco
F067,Cold Drink,Carbonated soft drink,"Sugar, water offer",Refreshing,,No,Yes,Yes,Yes,No,No,High,India,328,18,4.1,Not Eco
F109,Organic Brown Rice,Whole grain organic rice batch,Brown rice,Organic certified,Glass,No,No,Yes,No,Yes,No,Low,India,199,24,3.7,Eco
F146,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Paper,No,No,Yes,No,Yes,Yes,High,India,414,3,4.1,Eco
F111,Organic Honey,Pure natural honey,,no additives,Glass,No,Yes,No,Yes,Yes,Yes,High,India,317,2,4.2,Not Eco
F111,Organic Honey,Pure natural honey,Honey,No additives,Glass,No,Yes,No,Yes,Yes,Yes,High,India,317,2,4.2,Not Eco
F034,Chocolate Bar,Milk chocolate,"Sugar, cocoa pack",Rich taste,Paper,No,Yes,Yes,No,Yes,Yes,Medium,India,271,55,4.3,Not Eco
F111,Organic Honey,Pure natural honey offer,Honey,No additives,Glass,No,Yes,No,Yes,Yes,Yes,High,India,317,2,4.2,Not Eco
F008,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Metal,No,No,Yes,No,Yes,No,High,India,427,57,4.3,Not Eco
